dates;prix_spot;prix_OA1C;prix_OA2C;prix_OA4C;prix_OA5C;ossau_artouste_lac;ossau_artouste_usine;ossau_bious;ossau_pont_de_camps;ossau_miegebat;ossau_hourat;ossau_geteu;ossau_castet;ossau_fabreges;valentin_eaux_bonnes;valentin_assouste;valentin_espalungue;mareges_mareges;mareges_saint_pierre;mareges_coindre;louron_lassoula;louron_clarabide;louron_lapes;louron_pont_de_prat;louron_aube;louron_pont_d_estagnou;eget_eget;eget_oule
10/05/2017 22:00;2,81;40;36,24;33,25;39,06;-0,28;0;12,84;0;56,22;40,23;8,53;1,55;5,92;2,32;1,25;3,19;NA;0;0;0;4,53;2,89;0;1,91;0,49;0;0
10/05/2017 23:00;31,47;40;27,89;51,71;33,91;-0,39;0;12,85;0;55,97;40,67;8,63;1,56;5,93;2,35;1,27;3,35;NA;0;0;0;4,7;3,11;0;1,91;0,5;0;0
11/05/2017 00:00;0,96;40;0,3;20,36;15,91;-0,05;0;2,61;0;41,15;32,07;6,6;1,56;5,96;2,36;1,28;3,33;NA;0;0;0;4,85;3,23;0;1,91;0,49;0;0
11/05/2017 01:00;25,97;40;1,06;22,97;48,07;0;0;0;0;36,78;29,37;6,05;1,55;5,94;2,36;1,28;3,38;NA;0;4,47;0;5,18;3,39;0;1,97;0,49;0;0
11/05/2017 02:00;40,63;40;31,81;28,31;0,74;-0,65;2,43;0;0;39,63;32,09;6,65;1,52;5,91;2,36;1,28;3,79;NA;0;13,79;0;6,12;3,4;0;2,02;0,5;0;0
11/05/2017 03:00;79,23;40;14,6;16,01;21,02;-0,43;1,78;0;0;39,85;32,45;6,71;1,51;5,89;2,36;1,28;3,8;NA;0;13,76;0;7,91;3,4;0;2,09;0,49;0;0
11/05/2017 04:00;42;40;8,28;46,27;16,69;-0,66;0,88;11,87;0;58,42;44,39;9,27;1,5;5,92;2,36;1,28;3,8;NA;0;13,77;0;9,41;3,39;0;2,2;0,49;0;0
11/05/2017 05:00;16,88;40;46,03;14,32;4,68;-0,66;0,81;12,86;0;58,32;44,44;9,28;1,51;5,96;2,36;1,28;3,8;NA;0;13,77;0;11;3,39;0;2,31;0,49;0;0
11/05/2017 06:00;10,3;40;36,93;34,57;45,81;-0,74;0,78;12,9;0;58,95;45,28;9,4;1,54;5,99;2,36;1,28;3,8;NA;0;13,77;0;11,89;3,39;0;2,33;0,49;0;0
11/05/2017 07:00;60,73;40;39,56;13,78;20,25;-0,77;0,75;12,89;0;60,1;45,93;9,5;1,56;6,01;2,38;1,29;3,8;NA;69,67;1,36;0;12,39;3,83;0;2,33;0,49;0;0
11/05/2017 08:00;3,65;40;11,16;38,5;4,74;-0,82;0,81;12,8;0;59,75;46,32;9,58;1,54;5,66;2,38;1,3;3,8;NA;79,73;0;0;12,06;3,84;0;2,33;0,48;0;0
11/05/2017 09:00;51,13;40;8,15;29,45;5,89;-0,87;0,17;12,85;0;56,03;45;9,34;1,53;4,52;2,38;1,3;3,8;NA;80,02;0;0;12,28;3,75;0;2,33;0,49;0;0
11/05/2017 10:00;32,47;40;13,48;12;59,75;-0,87;0;12,9;0;57,17;45,89;9,48;1,53;4,67;2,39;1,3;3,82;NA;14,22;0;0;12,64;3,65;0;2,33;0,48;0;0
11/05/2017 11:00;11,01;40;10,62;26,42;20,1;-0,85;0;12,83;0;56,37;45,64;9,46;1,52;4,65;2,39;1,39;3,82;NA;54,34;9,56;0;12,98;3,48;0;2,32;0,48;0;0
11/05/2017 12:00;51,8;40;29,44;17,95;34,62;-0,83;0;12,96;0;57,05;45,79;9,46;1,52;4,94;2,39;1,39;3,82;NA;35,71;13,78;0;13,46;3,4;0;1,14;0,49;0;0
11/05/2017 13:00;49,95;40;21,09;23,41;22,66;-0,83;0;12,89;0;55,8;44,89;9,33;1,51;4,92;2,45;1,39;3,82;NA;0;13,77;0;13,78;3,9;0;0;0,48;2,35;0
11/05/2017 14:00;64,44;40;6,61;16,01;26,13;-0,82;0;12,88;0;55,82;43,93;9,16;1,52;4,9;2,48;1,39;3,82;NA;0;13,77;0;13,52;3,92;0;1,05;0,49;0,09;0
11/05/2017 15:00;80,01;40;37,23;32,56;6,28;-0,74;0,78;12,9;0;56,16;44;9,18;1,52;4,93;2,48;1,39;3,82;NA;0;13,78;0;13,23;3,91;0;2,32;0,49;0;0
11/05/2017 16:00;21,4;40;4,52;37,6;26,38;-0,82;1;12,85;0;56,8;44,02;9,18;1,52;4,66;2,48;1,39;3,82;NA;0;13,77;0;12,94;3,9;0;2,32;0,48;0;0
11/05/2017 17:00;31,9;40;20,09;16,47;0,03;-0,74;1;12,21;0;55,1;42,85;8,96;1,53;4,29;2,48;1,39;3,82;NA;0;13,95;0;12,75;3,9;0;2,32;0,49;0;0
11/05/2017 18:00;23;40;47,61;48,83;25,12;-0,81;1;11,98;0;51,73;40,8;8,59;1,52;3,59;2,48;1,39;3,85;NA;0;16,98;0;12,28;3,89;0;2,32;0,48;0;0
11/05/2017 19:00;14,63;40;40,6;23,12;39,3;-0,73;1,01;11,96;0;51,78;40,67;8,61;1,53;3,43;2,48;1,35;3,85;NA;0;17,19;0;12,34;3,88;0;2,32;0,48;0;0
11/05/2017 20:00;49,55;40;35,65;33,09;14,61;-0,73;1;11,99;0;51,56;40,53;8,51;1,54;3,45;2,48;1,35;3,85;NA;0;17,26;0;12,69;3,87;0;2,32;0,49;0;0
11/05/2017 21:00;72,37;40;14,4;36,19;15,75;-0,73;0,79;11,94;0;50,2;31,58;6,12;1,53;3,46;2,49;1,35;3,85;NA;0;0;0;12,86;3,86;0;2,32;0,48;0;0
11/05/2017 22:00;53,64;40;39,67;47,03;21,4;-0,66;0;11,96;0;50,43;41,17;8,71;1,54;3,43;2,49;1,35;3,85;NA;0;6,8;0;12,67;3,84;0;2,31;0,48;0;0
11/05/2017 23:00;28,99;40;3,9;21,16;39,83;-0,73;0;11,92;0;49,9;40,97;8,67;1,52;3,45;2,49;1,35;3,85;NA;0;22,78;0;11,88;3,9;0;2,31;0,49;0;0
12/05/2017 00:00;74,14;40;46,23;39;6,34;-0,73;0;11,98;0;48,25;39,81;8,38;1,51;3,15;2,49;1,35;3,85;NA;0;22,71;0;11,03;3,89;0;2,31;0,48;0;0
12/05/2017 01:00;13,44;40;29,85;24,68;52,08;-0,66;0;11,99;0;48,11;39,2;8,26;1,53;2,93;2,49;1,35;3,85;NA;0;22,67;0;10,34;3,87;0;2,31;0,48;0;0
12/05/2017 02:00;40,5;40;24,32;22,61;18,27;-0,66;0,43;12,02;0;47,2;38,38;8,07;1,53;2,92;2,49;1,35;3,83;NA;0;20,3;0;9,64;3,86;0;2,31;0,49;0;0
12/05/2017 03:00;80,22;40;45;27,64;6,53;-0,66;0,99;11,97;0;57,65;43,89;9,16;1,53;5,32;2,49;1,34;3,83;NA;0;17,29;0;9,05;3,76;0;2,21;0,49;0;0
12/05/2017 04:00;1,79;40;2,87;41,18;47,16;-0,66;1;11,99;0;58,31;43,86;9,16;1,53;5,97;2,49;1,34;3,83;NA;0;17,27;0;8,54;3,66;0;2,19;0,49;0;0
12/05/2017 05:00;39,4;40;44,68;54,35;51,83;-0,66;0,99;12,02;0;57,79;43,29;9,04;1,51;5,97;2,49;1,34;3,83;NA;0;17,25;0;8,07;3,57;0;2,13;0,49;0;0
12/05/2017 06:00;3,6;40;9,6;41,83;44,16;-0,66;1,01;12,05;0;57,87;43,01;9;1,54;5,93;2,49;1,34;3,83;NA;0;9,3;0;7,67;3,49;0;2,11;0,49;0;0
12/05/2017 07:00;67,73;40;30,65;4,8;58,59;-0,64;0,95;12,04;0;58,64;43,31;9,04;1,54;6,21;2,49;1,34;3,83;NA;44,73;0;0;7,53;3,42;0;2,06;0,49;0;0
12/05/2017 08:00;35,29;40;44,43;20,4;34,21;-0,46;1,18;12,01;0;58,99;43,66;9,12;1,52;6,53;2,49;1,34;3,83;NA;14,23;0;0;7,18;3,36;0;2,04;0,5;0;0
12/05/2017 09:00;54,14;40;17,82;47,05;46,08;-0,61;0;12,49;0;59,54;43,38;9,06;1,52;6,55;2,49;1,34;3,83;NA;55,17;15,53;0;6,78;3,28;0;2;0,49;0;0
12/05/2017 10:00;52,9;40;12,37;31,84;25,19;-0,48;0;12,88;0;60,01;43,71;9,1;1,53;6,51;2,49;1,34;3,83;NA;58,24;17,46;0;6,43;3,23;0;0,12;0,49;0;0
12/05/2017 11:00;51,73;40;15,09;19,23;34,23;-0,43;0;12,9;0;59,94;43,38;9,07;1,54;6,52;2,49;1,34;3,83;NA;22,78;17,42;0;6,11;3,19;0;2,08;0,49;0;0
12/05/2017 12:00;76,99;40;19,36;41,04;43,27;-0,66;0;12,23;0;56,66;41,54;8,75;1,53;6,05;2,49;1,34;3,75;NA;18,17;17,37;0;5,86;3,16;0;1,86;0,49;0;0
12/05/2017 13:00;20,89;40;26,88;6,31;13,46;-0,43;0,6;12,05;0;56,59;41,01;8,67;1,53;5,93;2,5;1,34;3,71;NA;0;17,32;0;5,69;3,16;0;1,92;0,49;0;0
12/05/2017 14:00;63,73;40;21,07;35,84;50,73;-0,44;1;11,97;0;56,65;40,95;8,65;1,53;5,92;2,5;1,34;3,61;NA;0;17,28;0;5,66;3,16;0;1,88;0,49;0;0
12/05/2017 15:00;62,35;40;45,34;30,07;10,06;-0,44;1,01;12,77;0;59,59;42,45;8,88;1,53;6,42;2,5;1,34;3,61;NA;0;14,63;0;5,64;3,15;0;1,9;0,49;0;0
12/05/2017 16:00;11,12;40;18,89;30,57;51,07;-0,58;1;12,68;0;58,1;41,64;8,78;1,55;6,06;2,5;1,34;3,6;NA;0;0;0;5,57;3,14;0;1,91;0,5;0;0
12/05/2017 17:00;3,47;40;40,51;17,66;19,6;-0,51;0,99;12,87;0;58,8;42,09;8,87;1,55;6,18;2,5;1,34;3,6;NA;0;0;0;5,5;3,14;0;1,93;0,49;0;0
12/05/2017 18:00;39,76;40;33,74;19,72;9,95;-0,43;1,01;12,84;0;59,48;42,21;8,88;1,54;6,48;2,5;1,34;3,61;NA;0;3,64;0;5,44;3,13;0;1,95;0,5;0;0
12/05/2017 19:00;33,42;40;25,48;9,84;25,01;-0,43;1,01;12,02;0;57,03;41,25;8,72;1,54;6,06;2,5;1,34;3,61;NA;0;17,46;0;5,38;3,15;0;1,95;0,5;0;0
12/05/2017 20:00;15,42;40;2,81;40,94;53,53;-0,43;0,54;11,98;0;56,52;40,46;8,58;1,54;5,92;2,5;1,34;3,68;NA;0;17,41;0;5,38;3,15;0;1,97;0,49;0;0
12/05/2017 21:00;28,72;40;6,33;3,25;50,64;-0,43;0;11,93;0;55,65;40,11;8,48;1,54;5,93;2,5;1,34;3,56;NA;0;17,34;0;5,38;3,17;0;1,97;0,5;0;0
12/05/2017 22:00;74,87;40;13,64;8,49;37,11;-0,43;0;11,95;0;55,6;39,81;8,41;1,54;5,95;2,5;1,34;3,49;NA;0;17,28;0;5,38;3,19;0;1,94;0,5;0;0
12/05/2017 23:00;5,5;40;13,27;23,38;11,11;-0,44;0;12,75;0;56,69;40,6;8,61;1,54;5,9;2,5;1,34;3,09;NA;0;17,22;0;5,38;3,18;0;1,96;0,5;0;0
13/05/2017 00:00;46,25;40;22,8;36,32;41,06;-0,43;0;12,89;0;57,15;40,72;8,63;1,54;5,92;2,5;1,34;2,9;NA;0;1,3;0;5,45;3,16;0;1,95;0,5;0;0
13/05/2017 01:00;31,56;40;20,08;35,54;27,71;-0,43;0,34;12,8;0;56,9;40,52;8,57;1,55;5,96;2,5;1,34;2,77;NA;0;0;0;5,66;3,13;0;1,89;0,5;0;0
13/05/2017 02:00;44,37;40;17,53;44,69;31,15;-0,43;1;12,88;0;57,51;40,91;8,65;1,54;5,94;2,5;1,34;3,43;NA;0;0;0;5,73;3,1;0;1,92;0,5;0;0
13/05/2017 03:00;41,75;40;15,93;35,64;52,37;-0,42;1;12,89;0;57,29;40,45;8,57;1,53;5,93;2,5;1,34;3,38;NA;0;11,55;0;5,76;3,08;0;1,86;0,49;0;0
13/05/2017 04:00;18,51;40;13,64;49,79;33,02;-0,36;1;12,86;0;57,26;41,04;8,7;1,54;5,89;2,5;1,34;3,32;NA;0;17,43;0;5,74;3,02;0;1,87;0,5;0;0
13/05/2017 05:00;41,82;40;34,23;15,69;32,58;-0,34;1;12,88;0;57,13;40,26;8,53;1,54;5,96;2,5;1,34;3,58;NA;0;17,37;0;5,43;3;0;1,86;0,49;0;0
13/05/2017 06:00;55,68;40;30,38;11,6;7,69;-0,33;0,99;12,89;0;57,01;40,17;8,49;1,54;5,93;2,5;1,34;3,58;NA;0;17,31;0;5,39;2,95;0;1,82;0,5;0;0
13/05/2017 07:00;41,8;40;21,43;20,45;10,6;-0,4;1,01;12,9;0;56,85;39,81;8,4;1,53;5,96;2,5;1,34;3,58;NA;0;17,24;0;5,25;2,93;0;1,82;0,5;0;0
13/05/2017 08:00;31,55;40;0,5;18,88;53,24;-0,4;0,37;12,86;0;56,52;40,05;8,46;1,53;5,91;2,5;1,34;3,44;NA;0;5,09;0;5,1;2,89;0;1,79;0,49;0;0
13/05/2017 09:00;18,28;40;33,5;26,43;55,46;-0,4;0;12,87;0;55,61;39,48;8,34;1,54;5,92;2,5;1,34;3,33;NA;0;0;0;4,95;2,86;0;1,74;0,49;0;0
13/05/2017 10:00;19,17;40;1,79;31,37;45,53;-0,4;0;12,9;0;55,46;39,04;8,24;1,54;5,95;2,5;1,34;3,33;NA;0;0;0;4,82;2,82;0;1,75;0,5;0;0
13/05/2017 11:00;12,66;40;23,04;13,77;27,24;-0,35;0;12,87;0;55,45;38,58;8,14;1,54;5,93;2,5;1,35;3,29;NA;0;11,92;0;4,72;2,8;0;1,69;0,5;0;0
13/05/2017 12:00;46,29;40;7,7;1,73;45,31;-0,32;0;12,89;0;55,8;38,69;8,16;1,53;5,92;2,5;1,35;3,23;NA;0;17,43;0;4,66;2,83;0;1,69;0,49;0;0
13/05/2017 13:00;64,38;40;7,27;0,49;21,36;-0,32;0;12,89;0;55,69;38,78;8,17;1,54;5,93;2,5;1,35;3,23;NA;0;17,39;0;4,59;2,91;0;1,71;0,5;0;0
13/05/2017 14:00;53,74;40;36,5;19,31;48,68;-0,33;0,7;12,9;0;55,87;38,93;8,21;1,53;5,94;2,5;1,35;3,23;NA;0;17,36;0;4,58;2,95;0;1,67;0,49;0;0
13/05/2017 15:00;80,59;40;12,53;10,64;27,95;0;1,03;12,93;0;56,2;39,09;8,24;1,53;5,95;2,5;1,35;3,21;NA;0;17,32;0;4,67;3,02;0;1,73;0,49;0;0
13/05/2017 16:00;77,81;40;17,14;3,57;4,83;0;1,03;12,92;0;56,45;39,27;8,28;1,53;5,94;2,5;1,35;3,01;NA;0;17,27;0;4,91;3,06;0;1,79;0,5;1,39;0
13/05/2017 17:00;39,45;40;5,88;4,08;0,03;0;1,03;12,9;0;56,76;39,91;8,44;1,53;5,91;2,5;1,35;3,07;NA;0;17,24;0;4,91;3,09;0;1,85;0,5;0,95;0
13/05/2017 18:00;54,26;40;12,91;19,3;35,29;0;1,52;12,91;0;56,61;39,81;8,42;1,54;5,94;2,5;1,35;3,16;NA;0;15,09;0;4,91;3,11;0;1,91;0,5;0;0
13/05/2017 19:00;14,56;40;43,46;36,32;51,1;0;2,91;12,88;0;57,45;40,37;8,54;1,53;5,92;2,5;1,33;3,27;NA;0;0;0;5,04;3,08;0;1,97;0,5;0;0
13/05/2017 20:00;70,04;40;3,51;19,1;17,53;0;2,59;12,9;0;57,52;40,09;8,47;1,54;5,93;2,5;1,33;3,28;NA;0;0;0;5,03;3,04;0;2;0,5;0;0
13/05/2017 21:00;82,25;40;45,74;16,14;26,38;0;1,83;12,88;0;56,94;39,89;8,44;1,55;5,92;2,51;1,33;2,97;NA;0;6,09;0;5,03;3;0;2,03;0,5;0;0
13/05/2017 22:00;67;40;3,82;9,68;28,36;0;1,88;12,82;0;56,72;39,55;8,36;1,55;5,9;2,51;1,33;2,78;NA;0;17,44;0;5,03;2,97;0;2,04;0,5;0;0
13/05/2017 23:00;67,46;40;22,48;37,78;9,11;0;2,51;12,83;0;57,12;40,48;8,57;1,54;5,94;2,51;1,33;2,74;NA;0;17,39;0;4,79;2,94;0;2,04;0,5;0;0
14/05/2017 00:00;42,22;40;13,74;4,22;4,74;0;2,51;12,82;0;57,01;39,9;8,45;1,54;5,94;2,51;1,33;2,63;NA;0;17,37;0;4,66;2,9;0;1,98;0,5;0;0
14/05/2017 01:00;56,24;40;6,36;40;5,21;0;2,15;12,87;0;56,78;39,81;8,42;1,54;5,94;2,51;1,33;2,47;NA;0;17,33;0;4,58;2,87;0;1,98;0,5;0;0
14/05/2017 02:00;3,18;40;18,75;40,65;55,17;0;2,05;12,91;0;56,33;38,96;8,23;1,54;5,93;2,51;1,33;3,16;NA;0;17,29;0;4,47;2,83;0;1,97;0,5;0;0
14/05/2017 03:00;75,48;40;4,74;23,66;40,43;0;2,05;12,87;0;56,72;39,88;8,43;1,54;5,94;2,51;1,34;3,08;NA;0;17,26;0;4,38;2,79;0;1,9;0,5;0;0
14/05/2017 04:00;44,7;40;40,1;41,41;23,44;0;2,03;12,87;0;56,54;38,9;8,21;1,54;5,93;2,51;1,34;2,99;NA;0;15,44;0;4,31;2,8;0;1,94;0,5;0;0
14/05/2017 05:00;55,45;40;28,1;19,02;31,43;0;2,04;12,83;0;56,43;38,93;8,22;1,54;5,94;2,51;1,34;3,45;NA;0;0;0;4,29;2,82;0;1,91;0,5;0;0
14/05/2017 06:00;21,41;40;4,21;35,22;45,11;0;2,04;12,86;0;56,38;39,34;8,29;1,54;5,99;2,5;1,34;3,15;NA;0;0;0;4,33;2,76;0;1,85;0,5;0;0
14/05/2017 07:00;50,56;40;2,72;52,95;8,51;0;2,05;12,9;0;56,33;38,85;8,19;1,54;5,93;2,5;1,34;3,13;NA;0;5,96;0;4,59;2,72;0;1,88;0,5;0;0
14/05/2017 08:00;59,43;40;46,8;36,83;29,88;0;2,04;12,91;0;56,11;38,42;8,09;1,54;5,93;2,5;1,34;3,05;NA;0;17,47;0;4,58;2,67;0;1,78;0,5;0;0
14/05/2017 09:00;74,24;40;33,26;14,4;15,2;0;2,05;12,9;0;56,06;38,67;8,14;1,54;5,94;2,5;1,34;3,02;NA;0;17,42;0;4,34;2,64;0;1,81;0,5;0;0
14/05/2017 10:00;34,14;40;35,85;5,12;24,91;0;2,05;12,86;0;55,96;38,55;8,14;1,54;5,9;2,5;1,34;2,95;NA;0;17,37;0;4,25;2,63;0;1,76;0,5;0;0
14/05/2017 11:00;76,56;40;30,21;47,42;7,12;0;1,99;12,88;0;55,9;38,45;8,1;1,54;5,99;2,5;1,34;2,92;NA;0;17,31;0;4,14;2,65;0;1,76;0,5;0;0
14/05/2017 12:00;20,52;40;47,66;22,4;23;0;1,87;12,88;0;55,69;38,13;8,02;1,54;5,92;2,5;1,34;2,87;NA;0;17,25;0;4,15;2,68;0;1,76;0,5;0;0
14/05/2017 13:00;76,28;40;12,01;11,4;28,53;0;1,88;12,88;0;55,66;37,86;7,95;1,53;5,92;2,5;1,34;2,82;NA;0;10,6;0;4,15;2,74;0;1,73;0,5;0;0
14/05/2017 14:00;34,76;40;23,93;23,35;33,57;0;1,88;12,9;0;55,67;38,66;8,15;1,53;5,91;2,5;1,34;2,82;NA;0;0;0;4,2;2,87;0;1,77;0,5;0;0
14/05/2017 15:00;79,57;40;13,39;27,72;26,06;0;1,87;12,89;0;55,7;38,08;8,01;1,53;5,96;2,5;1,34;2,82;NA;0;0;0;4,48;3,01;0;1,83;0,5;0;0
14/05/2017 16:00;51,1;40;31,09;38,79;3,52;0;1,89;12,89;0;56,26;38,52;8,11;1,52;5,97;2,5;1,34;2,82;NA;0;3,55;0;4,6;3,1;0;1,89;0,5;0;0
14/05/2017 17:00;56,02;40;15,61;35,06;0,32;0;1,87;12,92;0;56,72;39,37;8,32;1,52;5,97;2,5;1,34;2,85;NA;0;17,44;0;4,71;3,11;0;1,93;0,5;0;0
14/05/2017 18:00;14,82;40;25,08;48,07;13,33;0;2,1;12,97;0;56,73;38,66;8,16;1,51;5,96;2,5;1,34;2,9;NA;0;17,4;0;4,82;3,12;0;1,95;0,5;0;0
14/05/2017 19:00;23,48;40;34,85;17,04;55,57;0;2,25;12,94;0;56,6;39,15;8,26;1,51;5,92;2,5;1,33;2,71;NA;0;17,33;0;4,87;3,08;0;1,98;0,5;0;0
14/05/2017 20:00;25,66;40;48,09;20,59;22,62;0;2,24;12,93;0;56,45;39,32;8,3;1,51;5,94;2,51;1,33;2,74;NA;0;17,27;0;4,91;3,19;0;1,99;0,49;0;0
14/05/2017 21:00;61,21;40;46,79;22,56;6,63;0;2,23;12,9;0;56,39;39,06;8,24;1,51;5,94;2,51;1,33;2,3;NA;0;8,13;0;4,94;3,02;0;2,02;0,5;0;0
14/05/2017 22:00;56,49;40;18,52;40,96;4,55;0;2,24;12,85;0;56,43;39,11;8,27;1,51;5,9;2,51;1,33;2,07;NA;0;0;0;4,94;2,99;0;1,97;0,5;0;0
14/05/2017 23:00;74,19;40;10,22;54,65;36,69;0;2,24;12,87;0;56,38;39,28;8,29;1,51;5,92;2,51;1,33;2,33;NA;0;0;0;4,85;2,98;0;2,01;0,5;0;0
15/05/2017 00:00;67,48;40;3,87;2,4;43,07;0;2,25;12,88;0;56,4;39,03;8,26;1,5;5,93;2,51;1,33;2,24;NA;0;0;0;4,64;2,93;0;1,93;0,49;0;0
15/05/2017 01:00;47,78;40;45,61;36,13;19,48;0;2,24;12,87;0;56,42;39,24;8,28;1,5;5,93;2,51;1,33;2,04;NA;0;6,41;0;4,57;2,9;0;1,96;0,5;0;0
15/05/2017 02:00;59,29;40;6,28;40,62;40,56;0;2,24;12,89;0;56,3;39,09;8,25;1,5;5,93;2,51;1,33;2,9;NA;0;13,79;0;4,45;2,87;0;1,92;0,49;0;0
15/05/2017 03:00;55,6;40;26,52;12,66;51,62;0;2,25;12,9;0;56,12;38,69;8,15;1,49;5,96;2,51;1,33;2,71;NA;0;13,79;0;4,38;2,84;0;1,88;0,5;0;0
15/05/2017 04:00;49,8;40;6,3;27,69;30,15;0;2,24;12,88;0;55,65;38,19;8,05;1,49;5,86;2,51;1,33;2,7;NA;0;13,77;0;4,26;2,79;0;1,88;0,5;0;0
15/05/2017 05:00;55,54;40;36,21;20,59;52,56;0;2,24;12,85;0;54,19;37,18;7,8;1,48;5,43;2,51;1,33;3,23;NA;0;13,75;0;4,16;2,75;0;1,84;0,5;0;0
15/05/2017 06:00;55,76;40;19,92;34,05;58,06;0;2,25;12,83;0;54,1;36,96;7,77;1,48;5,47;2,51;1,33;2,91;NA;0;13,77;0;4,04;2,73;0;1,81;0,5;0;0
15/05/2017 07:00;59,78;40;35,21;47,62;9,69;0;2,24;12,8;0;53,99;37,31;7,82;1,47;5,44;2,51;1,33;2,91;NA;0;13,78;0;3,95;2,69;0;1,81;0,5;0;0
15/05/2017 08:00;74,37;40;41,98;52,04;29,71;0;2,26;12,87;0;53,93;37,25;7,84;1,48;5,44;2,51;1,33;2,83;NA;0;13,76;0;3,83;2,52;0;1,79;0,5;0;0
15/05/2017 09:00;65,31;40;43,45;51,82;38,03;-0,01;2,01;12,91;0;54,79;37,24;7,84;1,43;5,73;2,51;1,33;2,79;NA;0;2,91;0;3,76;2,25;0;1,75;0,5;0;0
15/05/2017 10:00;32,73;40;27,1;2,54;29,41;-0,39;2;12,88;0;57,31;39,07;8,25;1,47;6,37;2,51;1,34;2,77;NA;0;0;0;3,63;2,53;0;1,7;0,5;0;0
15/05/2017 11:00;10,73;40;23,51;3,96;26,46;-0,39;1,43;12,89;0;56,77;38,73;8,16;1,48;6,4;2,51;1,34;2,69;NA;0;0;0;3,57;2,53;0;1,7;0,5;0;0
15/05/2017 12:00;51,98;40;37,74;52,51;59,47;-0,37;2,42;12,97;0;57,59;39,3;8,3;1,39;6,42;2,51;1,34;2,69;NA;0;2,53;0;3,54;2,54;0;1,69;0,5;0;0
15/05/2017 13:00;53,06;40;39,57;25,98;8,41;-0,24;0;12,94;0;55,69;37,52;7,87;1,41;6,24;2,5;1,34;2,69;NA;0;13,77;0;3,54;2,59;0;1,69;0,5;0;0
15/05/2017 14:00;14,48;40;37;23,31;46,67;-0,28;0;12,91;0;54,48;37,06;7,79;1,42;5,95;2,49;1,34;2,69;NA;0;13,77;0;3,54;2,72;0;1,65;0,49;0;0
15/05/2017 15:00;75,43;40;15,5;25,22;28,37;-0,39;0;12,91;0;54,29;37,24;7,84;1,43;5,95;2,49;1,34;2,69;NA;0;13,77;0;3,54;2,91;0;1,72;0,49;0;0
15/05/2017 16:00;50,87;40;46,21;4,93;23,39;-0,32;0;12,95;0;54,61;37,82;7,96;1,44;5,94;2,49;1,34;2,7;NA;0;13,75;0;3,76;3,09;0;1,82;0,5;0;0
15/05/2017 17:00;62,14;40;35,92;8,14;22,87;-0,25;0;12,91;0;54,99;37,39;7,88;1,51;5,98;2,49;1,34;2,76;NA;40,1;13,74;0;3,97;3,16;0;1,91;0,49;0;0
15/05/2017 18:00;78,22;40;33,22;47,18;38,35;-0,37;0,57;12,88;0;55,49;38,47;8,12;1,5;5,97;2,49;1,34;2,89;NA;80,14;13,76;0;4,1;3,14;0;1,98;0,49;0;0
15/05/2017 19:00;28,75;40;5,77;51,75;37,57;-0,4;0,77;12,87;0;55,79;38,72;8,17;1,49;5,95;2,49;1,33;3,01;NA;24,9;0,57;0;4,22;3,11;0;2,04;0,5;0;0
15/05/2017 20:00;5,55;40;14,81;19,15;52,79;-0,26;0,71;12,91;0;57,36;39,58;8,36;1,49;6,28;2,49;1,33;3,11;NA;0;0;0;4,28;3,1;0;2,07;0,49;0;0
15/05/2017 21:00;31,75;40;8,22;42,74;48,22;-0,32;0,66;12,87;0;57,21;39,64;8,37;1,49;6,38;2,49;1,33;2,4;NA;0;0;0;4,32;3,08;0;2,1;0,5;0;0
15/05/2017 22:00;70,45;40;4,09;49,77;36,87;-0,41;0,62;12,88;0;57,3;39,67;8,41;1,49;6,39;2,49;1,33;2,16;NA;0;0;0;4,38;3,05;0;2,1;0,49;0;0
15/05/2017 23:00;41,31;40;39,65;14,13;32,96;-0,33;0,59;13,28;0;58,33;40,45;8,56;1,39;6,4;2,49;1,33;1,96;NA;0;11,77;0;4,38;3,01;0;2,12;0,5;0;0
16/05/2017 00:00;70,99;40;15,61;17,21;6,81;-0,28;0,57;13,35;0;58,02;39,83;8,45;1,31;6,37;2,49;1,33;1,9;NA;0;13,76;0;4,38;2,98;0;2,12;0,5;0;0
16/05/2017 01:00;72,16;40;7,9;41,49;2,63;-0,42;0,56;13,4;0;58,34;39,78;8,39;1,39;6,41;2,49;1,33;1,87;NA;0;13,75;0;4,38;2,93;0;2,07;0,49;0;0
16/05/2017 02:00;39,8;40;24,72;37,56;30,29;-0,38;0,53;13,41;0;58,66;40,54;8,57;1,46;6,42;2,49;1,33;2,76;NA;0;13,76;0;4,15;2,92;0;2,06;0,5;0,83;0
16/05/2017 03:00;39,53;40;30,66;34,84;24,24;-0,27;0,52;13,42;0;58,25;40,27;8,5;1,53;6,43;2,49;1,34;2,66;NA;0;13,76;0;4,1;2,88;0;2,07;0,5;1,5;0
16/05/2017 04:00;6,86;40;4,13;5,75;19,98;-0,37;0,51;13,49;0;57,92;39,69;8,42;1,52;6,39;2,49;1,34;2,63;NA;0;4,98;0;4,09;2,83;0;2;0,5;0;0
16/05/2017 05:00;49,81;40;10,01;14,84;35,46;-0,41;0,51;13,71;0;58,37;40,26;8,51;1,53;6,35;2,52;1,34;3,28;NA;0;0;0;3,93;2,81;0;2,02;0,5;0;0
